sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
5710,1.037353515625,128,1.4150390625,3.43359375,0.77294921875,0.076884765625,-5163.529296875,0.0013458333333333,0.11981080030693099,1.2410765157826096,1.2085962867841675,1.153228663958289
5711,1.037353515625,128,1.4150390625,3.43359375,0.77294921875,0.085673828125,-5280.367578125,0.0013645833333333,0.12238051322889403,1.2551462354919054,1.2164144815190299,1.1865551287183924
5712,0.868896484375,32,1.1044921875,2.48828125,0.77685546875,0.06000976562500001,-4358.0015625,0.00152499999999994,0.022386732963004138,1.202676091475532,1.1937369085837428,1.107641325541529
5713,3.615478515625,32,1.1044921875,2.48828125,0.77685546875,0.06000976562500001,9584.2625,0.00576666666666664,0.018534697697574258,1.2135994979344165,0.9466625578354378,0.9676876244589762
5714,0.868896484375,64,1.1044921875,2.48828125,0.77685546875,0.06000976562500001,-5675.8421875,0.0011541666666666198,0.0468388979131118,1.2107654606528329,1.2188230789974388,1.1650097389164746
5715,0.868896484375,32,1.2275390625,2.48828125,0.77685546875,0.06000976562500001,-4036.5484375,0.0016416666666666398,0.02498001752484616,1.2089535343051085,1.1251424976827067,1.0653373866674145
5716,0.868896484375,32,1.1044921875,1.68359375,0.77685546875,0.06000976562500001,-4185.5109375,0.00159999999999998,0.022552467802268102,1.2004971660529464,1.0802047265660963,1.0578015951786754
5717,0.868896484375,32,1.1044921875,2.48828125,0.80419921875,0.06000976562500001,-3661.6,0.00175416666666664,0.02235906837896796,1.1897588789721425,1.108631049299449,1.0327659996545262
5718,0.868896484375,32,1.1044921875,2.48828125,0.77685546875,0.09129882812500001,-4358.0015625,0.00152499999999994,0.022386732963004138,1.202676091475532,1.1937369085837428,1.107641325541529
5719,0.868896484375,64,1.2275390625,1.68359375,0.80419921875,0.09129882812500001,-5679.434375,0.0011708333333332798,0.052416704650572396,1.2184428655877504,1.1100520707483206,1.034104963242946
5720,3.615478515625,32,1.2275390625,1.68359375,0.80419921875,0.09129882812500001,9847.5453125,0.00586666666666662,0.02072649659633214,1.2276978220255228,1.1131705497947786,1.1362993361586229
5721,3.615478515625,64,1.1044921875,1.68359375,0.80419921875,0.09129882812500001,2674.37421875,0.00377291666666662,0.04383248868379564,1.2431081773772963,1.0643139679192064,1.075462244868841
5722,3.615478515625,64,1.2275390625,2.48828125,0.80419921875,0.09129882812500001,3322.45234375,0.0039395833333333,0.04768729324178704,1.2391098742134332,0.909541860612142,0.9337762414834205
5723,3.615478515625,64,1.2275390625,1.68359375,0.77685546875,0.09129882812500001,3903.49921875,0.00413124999999996,0.04764546796257286,1.2233945374044297,1.0118725573121856,1.051260221483885
5724,3.615478515625,64,1.2275390625,1.68359375,0.80419921875,0.06000976562500001,3913.8328125,0.00413749999999996,0.04770499818031128,1.2372504421869943,1.0364764527152086,1.0665773182430929
5725,3.615478515625,64,1.2275390625,1.68359375,0.80419921875,0.09129882812500001,4179.2578125,0.00424374999999998,0.04807293596889586,1.2301800263857374,1.0564448348239228,1.07879552464853
5726,2.743896484375,128,0.6044921875,4.48828125,0.52685546875,0.015009765625000001,-3011.945703125,0.0016833333333333201,0.04382719650607815,1.258897281248489,1.0632428362947308,0.9959317219516706
5727,1.740478515625,128,0.6044921875,4.48828125,0.52685546875,0.015009765625000001,-4237.69140625,0.00111666666666664,0.040691055544270584,1.27385735629999,1.1169427970844397,1.0243815687359719
5728,2.743896484375,32,0.6044921875,4.48828125,0.52685546875,0.015009765625000001,3690.2296875,0.00401249999999996,0.011241071805583841,1.2643107929883723,0.6609200566392515,0.6997070796447182
5729,2.743896484375,128,0.7275390625,4.48828125,0.52685546875,0.015009765625000001,-2200.81875,0.00191249999999996,0.051777863030304086,1.2529620384476767,0.980992181625418,0.9153499596949226
5730,2.743896484375,128,0.6044921875,3.68359375,0.52685546875,0.015009765625000001,-3152.842578125,0.0016395833333332998,0.043890607055023845,1.2448879042315049,1.0670477956588125,0.9950890825119642
5731,2.743896484375,128,0.6044921875,4.48828125,0.55419921875,0.015009765625000001,-3044.398828125,0.00167499999999996,0.043874327916055125,1.2432020499173189,1.0774725356892791,1.0158282177515665
5732,2.743896484375,128,0.6044921875,4.48828125,0.52685546875,0.046298828125000004,-3190.35625,0.0018697916666666398,0.0486501617967135,1.2438713950114135,1.090081056489218,1.0641551084764083
5733,2.743896484375,32,0.7275390625,3.68359375,0.55419921875,0.046298828125000004,3998.60625,0.00412499999999996,0.01358928986706906,1.2681659289257081,0.6746226041030222,0.6788264034194217
5734,1.740478515625,128,0.7275390625,3.68359375,0.55419921875,0.046298828125000004,-4549.9078125,0.00134374999999996,0.05682887218324838,1.2453610703609161,1.167297141942091,1.1040701290948758
5735,1.740478515625,32,0.6044921875,3.68359375,0.55419921875,0.046298828125000004,-1154.5796875,0.00254166666666662,0.01198887980920702,1.2355847097941997,0.9171436198409098,0.9100498405801257
5736,1.740478515625,32,0.7275390625,4.48828125,0.55419921875,0.046298828125000004,-866.4125,0.0026583333333333,0.014557998356607321,1.2620169264925942,0.9273294131155259,0.9180346032761324
5737,1.740478515625,32,0.7275390625,3.68359375,0.52685546875,0.046298828125000004,-830.875,0.00265416666666664,0.01445813885654322,1.2618672898184022,0.8593532663222339,0.8978399632915606
5738,1.740478515625,32,0.7275390625,3.68359375,0.55419921875,0.015009765625000001,-895.315625,0.0025583333333333,0.013993428186005599,1.2961459487571334,0.8953765979953656,0.8459689498277602
5739,1.740478515625,32,0.7275390625,3.68359375,0.55419921875,0.046298828125000004,-773.6765625,0.00267499999999996,0.014469528834844439,1.260392903947902,0.8928577199402227,0.9030015616735938
5740,3.681396484375,8,1.3544921875,1.48828125,0.65185546875,0.037509765625000004,18973.075,0.0082833333333333,0.0027814569529361,1.2733064725541172,1.078920640264381,1.1160805366317563
5741,2.677978515625,8,1.3544921875,1.48828125,0.65185546875,0.037509765625000004,19044.2625,0.00834999999999994,0.00288524937576728,1.3048056247357942,1.0944301256958275,1.1262984029899505
5742,3.681396484375,64,1.3544921875,1.48828125,0.65185546875,0.037509765625000004,4383.165625,0.0042208333333333,0.05096149686750577,1.2464557493115438,1.0783567002170273,1.0928305324108893
5743,3.681396484375,8,0.9775390625,1.48828125,0.65185546875,0.037509765625000004,19476.23125,0.008433333333333301,0.00198925270980106,1.3045758058564645,1.1166456639129716,1.1343901188358914
5744,3.681396484375,8,1.3544921875,4.68359375,0.65185546875,0.037509765625000004,19981.21875,0.00864999999999998,0.00285557233600536,1.3455040947547001,0.8214331837471945,0.8483609072825431
5745,3.681396484375,8,1.3544921875,1.48828125,0.67919921875,0.037509765625000004,19122.625,0.0083333333333333,0.00277422379495958,1.2780395342625843,1.0724333844144116,1.1145378797441907
5746,3.681396484375,8,1.3544921875,1.48828125,0.65185546875,0.023798828125,18973.075,0.0082833333333333,0.0027814569529361,1.2733064725541172,1.078920640264381,1.1160805366317563
5747,3.681396484375,64,0.9775390625,4.68359375,0.67919921875,0.023798828125,3088.240625,0.0038291666666666396,0.037440499729659585,1.2780225217140768,0.7425862880433541,0.7801608838280198
5748,2.677978515625,8,0.9775390625,4.68359375,0.67919921875,0.023798828125,18853.93125,0.00829999999999998,0.0021042534534463,1.34864271430682,0.8322222797841331,0.8391207921189634
5749,2.677978515625,64,1.3544921875,4.68359375,0.67919921875,0.023798828125,1293.7671875,0.00321041666666664,0.051400710203569275,1.2543828233144672,0.8161492846421379,0.8168343699116999
