sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
124,0.66015625,64,0.640625,3.9375,0.7890625,0.08734375,-3514.31640625,0.00091796875,0.0278820130598927,1.2742392255356791,1.0255846534120132,0.6717637338526936
125,0.66015625,64,0.640625,4.4375,0.7265625,0.08734375,-3629.23046875,0.000859375,0.0280164436146976,1.267503889416956,1.0415274384197268,0.6239525688731409
126,0.66015625,64,0.640625,4.4375,0.7890625,0.07890625,-3629.23046875,0.000859375,0.0280164436146976,1.2670394760982342,1.046993256095345,0.6285653848406646
127,0.66015625,128,1.171875,3.9375,0.7265625,0.07890625,-3598.6484375,0.00087890625,0.1010557125892663,1.301072535272609,1.0510924802582269,0.6093580011405814
128,0.54296875,32,1.296875,1.5625,0.7109375,0.01703125,-2956.46875,0.000625,0.020633936386831,1.1882404166200793,1.011885100032926,1.077419862844061
129,1.24609375,32,1.296875,1.5625,0.7109375,0.01703125,-1154.921875,0.00203125,0.0237779700903762,1.2199571121533377,1.0783845314433966,1.1010232627173613
130,0.54296875,64,1.296875,1.5625,0.7109375,0.01703125,-2887.1796875,0.00064453125,0.0418727210541058,1.1565436873083343,0.9713088480669678,1.032344595327339
131,0.54296875,32,1.015625,1.5625,0.7109375,0.01703125,-2360.3046875,0.0010546875,0.0166585512269609,1.1787874456292198,1.0320292248477914,1.101140055590896
132,0.54296875,32,1.296875,1.5625,0.7109375,0.01703125,-2956.46875,0.000625,0.020633936386831,1.1882404166200793,1.011885100032926,1.077419862844061
133,0.54296875,32,1.296875,1.5625,0.7421875,0.01703125,-2956.46875,0.000625,0.020633936386831,1.1883186847928189,1.022829567335246,1.08705142349872
134,0.54296875,32,1.296875,1.5625,0.7109375,0.06484375,-2860.90625,0.0012890625,0.0273737702010474,1.2925627226927134,0.9207683953253978,0.9690728228737878
135,1.24609375,64,1.015625,1.5625,0.7421875,0.06484375,-2800.5859375,0.001328125,0.0435648612113661,1.194970873946406,0.9628226711122776,1.006136728363504
136,2.41796875,128,0.796875,3.5625,0.9609375,0.06203125000000001,-2078.14453125,0.00177734375,0.0676923807656686,1.2481486226568836,0.9321752719159768,0.7394934931128258
137,3.12109375,128,0.796875,3.5625,0.9609375,0.06203125000000001,-1242.6796875,0.00224609375,0.0663041760381782,1.2153455334747618,0.8831655722502217,0.7768893005337202
138,2.41796875,128,0.796875,3.5625,0.9609375,0.06203125000000001,-2078.14453125,0.00177734375,0.0676923807656686,1.2481486226568836,0.9321752719159768,0.7394934931128258
139,2.41796875,128,0.515625,3.5625,0.9609375,0.06203125000000001,-2423.865234375,0.001572265625,0.0439247223384033,1.1999489709531712,0.9392796108806428,0.7105308008449234
140,2.41796875,128,0.796875,3.5625,0.9609375,0.06203125000000001,-2078.14453125,0.00177734375,0.0676923807656686,1.2481486226568836,0.9321752719159768,0.7394934931128258
141,2.41796875,128,0.796875,3.5625,0.9921875,0.06203125000000001,-1899.78125,0.001875,0.0673430973519245,1.2471215845756498,0.9052759399935958,0.72375507572743
142,2.41796875,128,0.796875,3.5625,0.9609375,0.01984375,-1827.6328125,0.001396484375,0.0537504937566571,1.2109353016400002,0.7356548874155383,0.7720205287014693
143,3.12109375,128,0.515625,3.5625,0.9921875,0.01984375,-1865.48046875,0.00158203125,0.0383256282314202,1.2339083634287022,0.8064492754570876,0.7521127437303065
144,3.35546875,64,1.046875,2.5625,0.8359375,0.08453125,895.3125,0.0034765625,0.0421355947555086,1.2364871689338233,0.9391016459598962,0.9234167669007836
145,0.30859375,64,1.046875,2.5625,0.8359375,0.08453125,-4002.25,0.00056640625,0.0446523490514328,1.08986377792357,0.7793299455102254,0.575041361265651
146,3.35546875,64,1.046875,2.5625,0.8359375,0.08453125,895.3125,0.0034765625,0.0421355947555086,1.2364871689338233,0.9391016459598962,0.9234167669007836
147,3.35546875,64,0.765625,2.5625,0.8359375,0.08453125,131.9765625,0.00306640625,0.0316676175795538,1.1768457252949696,0.9328233135623608,0.9187795337050876
148,3.35546875,64,1.046875,4.5625,0.8359375,0.08453125,1120.06640625,0.00365234375,0.0427571226238274,1.2545850726321917,0.7280251783408092,0.6904111363553851
149,3.35546875,64,1.046875,2.5625,0.8671875,0.08453125,-54.45703125,0.002890625,0.0422643017009312,1.205212651854253,0.9574249185798188,0.9117254071029964
150,3.35546875,64,1.046875,2.5625,0.8359375,0.042343750000000006,950.1328125,0.00341796875,0.0404784856927364,1.2427169727310785,0.93073779900066,0.9686043420771164
151,0.30859375,64,0.765625,4.5625,0.8671875,0.042343750000000006,-3883.71484375,0.000625,0.0324790036993048,1.2400680888314168,1.118499056339458,0.6293122974025052
152,1.48046875,128,0.546875,4.5625,0.5859375,0.039531250000000004,-2849.490234375,0.00107421875,0.0425111007609433,1.2797336175985805,0.8256535338526398,0.5938959616908402
153,2.18359375,128,0.546875,4.5625,0.5859375,0.039531250000000004,-1798.791015625,0.0016796875,0.0416309992795906,1.2671228135702075,0.763296635670987,0.6445120865026417
154,1.48046875,32,0.546875,4.5625,0.5859375,0.039531250000000004,-1501.1484375,0.0020703125,0.0112306425449051,1.3290391797824586,0.7114397387170973,0.627841091482627
155,1.48046875,128,1.265625,4.5625,0.5859375,0.039531250000000004,-1889.384765625,0.00130859375,0.0832526800775958,1.2478452116122165,0.5952130034110987,0.6673191302434384
156,1.48046875,128,0.546875,2.5625,0.5859375,0.039531250000000004,-2700.654296875,0.00115234375,0.0422493841594874,1.225264168617535,0.759882020471043,0.627950232083408
157,1.48046875,128,0.546875,4.5625,0.6171875,0.039531250000000004,-2758.080078125,0.001142578125,0.0427073289388231,1.2719870113528182,0.7682689325479756,0.5727746300064469
158,1.48046875,128,0.546875,4.5625,0.5859375,0.08734375,-3196.66796875,0.001123046875,0.0471747981378912,1.2806226341370044,0.958370845585882,0.6105153153530882
159,2.18359375,32,1.265625,2.5625,0.6171875,0.08734375,725.046875,0.0033203125,0.0244425924626223,1.250508653525519,0.8022919992086028,0.8328802924666173
160,1.94921875,64,0.921875,4.0625,0.5234375,0.02828125,-1282.5390625,0.00203125,0.0357839296859011,1.2771060727393817,0.6380808737788813,0.66174304499627
161,0.77734375,64,0.921875,4.0625,0.5234375,0.02828125,-2831.63671875,0.00083984375,0.0322989498252024,1.1662811753887132,0.6174574970110089,0.5441581655941722
162,1.94921875,64,0.921875,4.0625,0.5234375,0.02828125,-1282.5390625,0.00203125,0.0357839296859011,1.2771060727393817,0.6380808737788813,0.66174304499627
163,1.94921875,64,0.890625,4.0625,0.5234375,0.02828125,-1479.90234375,0.0018359375,0.0334949430223056,1.3028681048502762,0.6365587788226565,0.663274018037437
