sample_id,seed,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
328,8,2.974609375,128,0.5859375,3.65625,0.78515625,0.037421875,-2451.00390625,0.0017708333333333332,0.04444638050024615,1.2653792714004983,0.9936423440001978,0.906488292826657
329,7,2.447265625,128,0.5859375,3.65625,0.78515625,0.037421875,-2927.671875,0.0016015625,0.04502535199731361,1.206783992189728,0.9754351115934526,0.8932771216306874
329,8,2.447265625,128,0.5859375,3.65625,0.78515625,0.037421875,-2827.98046875,0.00158203125,0.04382241724024141,1.2183756135726598,1.0323922024259176,0.9069089059457173
330,7,2.974609375,128,0.5859375,3.65625,0.78515625,0.037421875,-2346.068359375,0.0018489583333333333,0.04511743716376618,1.2927690775815446,1.00399741565354,0.9263994089939903
330,8,2.974609375,128,0.5859375,3.65625,0.78515625,0.037421875,-2451.00390625,0.0017708333333333332,0.04444638050024615,1.2653792714004983,0.9936423440001978,0.906488292826657
331,8,2.974609375,128,0.6953125,3.65625,0.78515625,0.037421875,-2040.599609375,0.0018619791666666667,0.050959751716461964,1.2578507374371004,0.9577597965624214,0.8815509593163788
331,7,2.974609375,128,0.6953125,3.65625,0.78515625,0.037421875,-2023.064453125,0.0019466145833333334,0.052682007890949796,1.301817413538273,0.9101315806464946,0.8282485968379338
332,7,2.974609375,128,0.5859375,4.03125,0.78515625,0.037421875,-2069.201171875,0.0019270833333333334,0.044402691310557005,1.2945311262818748,0.8876302416744314,0.8085615684256973
336,7,3.912109375,32,1.3359375,2.65625,0.91015625,0.014921875000000001,8977.59375,0.006328125,0.02259674088662382,1.2469451705380097,0.9776055982671271,1.0051717862905558
336,8,3.912109375,32,1.3359375,2.65625,0.91015625,0.014921875000000001,8414.0,0.005989583333333334,0.02140015909575396,1.2516592055019362,1.025449520423345,1.0759424405581557
