sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
86,3.853515625,64,0.8828125,4.59375,0.98046875,0.092265625,1275.689453125,0.00344401041666665,0.03549003564195995,1.2864562705629614,0.797923064865564,0.7812872573673231
87,2.505859375,8,1.0546875,3.21875,0.75390625,0.092265625,14386.28125,0.0080729166666666,0.0024553149412981498,1.2755875150775937,0.987839497658842,1.0131096994878728
88,1.978515625,128,1.3828125,2.59375,0.73046875,0.044453125,-1540.8876953125,0.0017708333333333,0.0877161441070054,1.204831658661278,0.8735341686217977,0.847834360937989
89,0.630859375,128,1.3828125,2.59375,0.73046875,0.044453125,-3901.7724609375,0.0006347656249999999,0.08067216208390635,1.1559030720484729,0.8646825757803799,0.7623892252029175
90,1.978515625,64,1.3828125,2.59375,0.73046875,0.044453125,-1175.728515625,0.0022981770833332997,0.05265583749705495,1.2277540041795314,0.9288618413973991,0.8758951284860701
91,1.978515625,128,0.5546875,2.59375,0.73046875,0.044453125,-4049.7978515625,0.00124999999999995,0.044668935683476796,1.231987483590785,1.0767255160562699,1.030868573207846
92,1.978515625,128,1.3828125,1.21875,0.73046875,0.044453125,-2072.66796875,0.00155924479166665,0.0881761181002296,1.225855307398306,1.0668596435552136,1.117120672613616
93,1.978515625,128,1.3828125,2.59375,0.50390625,0.044453125,-1562.76953125,0.0018196614583333,0.0903782289853616,1.238556246522323,0.8536604704888354,0.7911145603627925
94,1.978515625,128,1.3828125,2.59375,0.73046875,0.047265625000000006,-1599.4150390625,0.0017447916666666501,0.08764077945279636,1.203373327704568,0.8572129858788263,0.8389642192288174
95,0.630859375,64,0.5546875,1.21875,0.50390625,0.047265625000000006,-5324.1484375,0.0008333333333333,0.023561433416389298,1.2382800408455994,0.8762656082633586,0.866465914035655
96,1.509765625,64,1.0078125,2.09375,0.66796875,0.010703125,-2295.94140625,0.0016927083333333,0.03602195010043225,1.2252889333465649,0.9675600660836211,0.9351451465448639
97,2.974609375,64,1.0078125,2.09375,0.66796875,0.010703125,664.30859375,0.0030794270833333,0.03864142436619755,1.188710054740801,0.9192607653278992,0.9138042033572861
98,1.509765625,32,1.0078125,2.09375,0.66796875,0.010703125,-619.70703125,0.0024479166666666503,0.018073676618122002,1.1380971691801969,0.9493472293871642,0.9494200597040157
99,1.509765625,64,1.1796875,2.09375,0.66796875,0.010703125,-2009.376953125,0.0018489583333333001,0.0428958158295545,1.1785661662731108,0.9694943632423527,0.9399854458221143
